freq_hz,amplitude
264.0,0.0087
264.5,0.0087
265.0,0.0087
265.5,0.0087
266.0,0.0087
266.5,0.0087
267.0,0.0087
267.5,0.0086
268.0,0.0086
268.5,0.0086
269.0,0.0086
269.5,0.0086
270.0,0.0086
270.5,0.0086
271.0,0.0086
271.5,0.0086
272.0,0.0086
272.5,0.0085
273.0,0.0085
273.5,0.0085
274.0,0.0085
274.5,0.0085
275.0,0.0085
275.5,0.0085
276.0,0.0085
276.5,0.0085
277.0,0.0085
277.5,0.0084
278.0,0.0084
278.5,0.0084
279.0,0.0084
279.5,0.0084
280.0,0.0084
280.5,0.0084
281.0,0.0084
281.5,0.0084
282.0,0.0084
282.5,0.0083
283.0,0.0083
283.5,0.0083
284.0,0.0083
284.5,0.0083
285.0,0.0083
285.5,0.0083
286.0,0.0083
286.5,0.0083
287.0,0.0083
287.5,0.0083
288.0,0.0082
288.5,0.0082
289.0,0.0082
289.5,0.0082
290.0,0.0082
290.5,0.0082
291.0,0.0082
291.5,0.0082
292.0,0.0082
292.5,0.0082
293.0,0.0081
293.5,0.0081
294.0,0.0081
294.5,0.0081
295.0,0.0081
295.5,0.0081
296.0,0.0081
296.5,0.0081
297.0,0.0081
297.5,0.008
298.0,0.008
298.5,0.008
299.0,0.008
299.5,0.008
300.0,0.008
300.5,0.008
301.0,0.008
301.5,0.008
302.0,0.008
302.5,0.0079
303.0,0.0079
303.5,0.0079
304.0,0.0079
304.5,0.0079
305.0,0.0079
305.5,0.0079
306.0,0.0079
306.5,0.0079
307.0,0.0079
307.5,0.0078
308.0,0.0078
308.5,0.0078
309.0,0.0078
309.5,0.0078
310.0,0.0078
310.5,0.0078
311.0,0.0078
311.5,0.0078
312.0,0.0078
312.5,0.0077
313.0,0.0077
313.5,0.0077
314.0,0.0077
314.5,0.0077
315.0,0.0077
315.5,0.0077
316.0,0.0077
316.5,0.0077
317.0,0.0077
317.5,0.0076
318.0,0.0076
318.5,0.0076
319.0,0.0076
319.5,0.0076
320.0,0.0558
320.5,0.1736
321.0,0.62
321.5,0.1736
322.0,0.0558
322.5,0.0075
323.0,0.0075
323.5,0.0075
324.0,0.0075
324.5,0.0075
325.0,0.0075
325.5,0.0075
326.0,0.0075
326.5,0.0075
327.0,0.0075
327.5,0.0075
328.0,0.0074
328.5,0.0074
329.0,0.0074
329.5,0.0074
330.0,0.0074
330.5,0.0074
331.0,0.0074
331.5,0.0074
332.0,0.0074
332.5,0.0073
333.0,0.0073
333.5,0.0073
334.0,0.0073
334.5,0.0073
335.0,0.0073
335.5,0.0073
336.0,0.0073
336.5,0.0073
337.0,0.0073
337.5,0.0072
338.0,0.0072
338.5,0.0072
339.0,0.0072
339.5,0.0072
340.0,0.0072
340.5,0.0072
341.0,0.0072
341.5,0.0072
342.0,0.0072
342.5,0.0072
343.0,0.0071
343.5,0.0071
344.0,0.0071
344.5,0.0071
345.0,0.0071
345.5,0.0071
346.0,0.0071
346.5,0.0071
347.0,0.0071
347.5,0.007
348.0,0.007
348.5,0.007
349.0,0.007
349.5,0.007
350.0,0.007
350.5,0.007
351.0,0.007
351.5,0.007
352.0,0.007
352.5,0.0069
353.0,0.0069
353.5,0.0069
354.0,0.0069
354.5,0.0069
355.0,0.0069
355.5,0.0069
356.0,0.0069
356.5,0.0069
357.0,0.0069
357.5,0.0068
358.0,0.0068
358.5,0.0068
359.0,0.0068
359.5,0.0068
360.0,0.0068
360.5,0.0068
361.0,0.0068
361.5,0.0068
362.0,0.0068
362.5,0.0067
363.0,0.0067
363.5,0.0067
364.0,0.0067
364.5,0.0067
365.0,0.0067
365.5,0.0067
366.0,0.0067
366.5,0.0067
367.0,0.0067
367.5,0.0066
368.0,0.0066
368.5,0.0066
369.0,0.0066
369.5,0.0066
370.0,0.0066
370.5,0.0066
371.0,0.0066
371.5,0.0066
372.0,0.0066
372.5,0.0065
373.0,0.0065
373.5,0.0065
374.0,0.0065
374.5,0.0065
375.0,0.0065
375.5,0.0065
376.0,0.0065
376.5,0.0065
377.0,0.0065
377.5,0.0065
378.0,0.0064
378.5,0.0064
379.0,0.0064
379.5,0.0064
380.0,0.0064
380.5,0.0064
381.0,0.0064
381.5,0.0064
382.0,0.0064
382.5,0.0063
383.0,0.0063
383.5,0.0063
384.0,0.0063
384.5,0.0063
385.0,0.0063
385.5,0.0063
386.0,0.0063
386.5,0.0063
387.0,0.0063
387.5,0.0062
388.0,0.0062
388.5,0.0062
389.0,0.0062
389.5,0.0062
390.0,0.0062
390.5,0.0062
391.0,0.0062
391.5,0.0062
392.0,0.0062
392.5,0.0061
393.0,0.0061
393.5,0.0061
394.0,0.0061
394.5,0.0061
395.0,0.0061
395.5,0.0061
396.0,0.0061
396.5,0.0061
397.0,0.0061
397.5,0.006
398.0,0.006
398.5,0.006
399.0,0.006
399.5,0.006
400.0,0.006
